File Name, Schedulability
04DecisionTreeModel-Exercise(Solution).dot    true
04DecisionTreeModel-Exercise.dot    true
04DecisionTreeModel.dot    true
04FlowVariables.dot    false
04NumbersStringsandRules.dot    true
04_Exercise_Solution.dot    true
04_Regression_Trees.dot    true
05-Components.dot    true
05-formattheheader.dot    false
05-JKLSeason2.dot    true
05-Project1-DataandTimeManipulation.dot    true
05.dot    false
054005_054049.dot    true
054047.dot    true
05BagsofWordsandFrequencies.dot    true
05DataandTimeandDatabases.dot    true
05DateandTimeandDatabases.dot    true
05DNN_Son.dot    false
05ExcelSheetsFormatting-Exercise(Solution).dot    false
05ExcelSheetsFormatting.dot    false
05JoinandConcatenate.dot    true
05MachineLearning-Solution.dot    true
05MachineLearning.dot    true
05_Read_Data_from_Database.dot    true
06-formatthefinancecolumn.dot    false
06-Project1-Aggregations.dot    true
06-Project3-Aggregations.dot    true
06-Switches.dot    true
06.dot    true
06DataExportandReporting-Solution.dot    false
06DataExportandReporting.dot    true
06DimensionalityReduction.dot    false
06DocumentVector.dot    true
06_Random_Forest-Solution.dot    true
06_Random_Forest.dot    true
07-freezethefirstrowandautosize.dot    false
07-JKISeason2.dot    true
07-Project1-JoinandConcatenate.dot    true
07.dot    true
07JoinandConcatenate-Solution.dot    true
07Loops-Customdata-loop2.dot    true
07Loops-Customdata-loop3.dot    true
07Visualizations.dot    true
07_BIRT_Example_Basic.dot    true
08-applyformats.dot    false
08-Project3-RegressionModel.dot    true
08.dot    true
08DatabaseDataManipulation.dot    true
08DecisionTreeModel.dot    true
08RegressionModel.dot    true
08TopicDetection.dot    true
08_TopicLabelingviaaLargeLanguageModel(LLM)viaPromptEngineering(Experimental).dot    false
09-Project3-DecisionTreeModel.dot    true
09DecisionTreeModel-Solution.dot    true
09DecisionTreeModel.dot    true
10-Billing-CargaInicial.dot    true
10-Project3-WriteDatatoaFile.dot    true
10.dot    true
10WriteDatatoaFile.dot    true
11-Project3-Reporting.dot    false
11.dot    true
163005_163012_163017.dot    true
18_Decision_Tree.dot    true
1datapreprocess.dot    true
1DocumentViewer.dot    true
1feladat.dot    true
1st_ass_casualty_dimension.dot    true
1st_ass_collision_dimension.dot    true
1st_ass_data_preprocessing.dot    true
1st_ass_driver_dimension.dot    true
1st_ass_fact_table.dot    true
1st_ass_location_dimension.dot    true
1st_ass_time_dimension.dot    true
1st_ass_vehicle_dimension.dot    true
1st_ass_visuals.dot    true
1_Telve.dot    true
2.dot    true
20150915_CollectionComparision.dot    true
20150915_deleteMinMax.dot    false
20150915_RemoveWhiteSpace.dot    true
2017_01_23_WindGust.dot    true
2017_07_25_NodeTypes.dot    true
2017_08_01_frequentItems.dot    true
2017_09_08_recursiveSearch.dot    true
2017_10_06_collecting4Ports.dot    true
2019_01_04_RemoveZoneAndTime.dot    true
2019_03_08_PMMLCompare.dot    false
2019_05_02_From_One_Row_To_Many.dot    true
2019_07_15_Forum_calculate_next.dot    true
2019_07_23_GroupBy_Data_Preparation.dot    true
2019_08_02_LoadTonsOfJsons.dot    true
20200331_Pikairos_Substract_Between_Two_Different_Tables.dot    false
2020_03_23_RandomMatcher.dot    true
2021-01-10_Vlookupfunction.dot    true
20210512PikairosSimplequestionaboutTermFrequency.dot    true
20211021PikairosScoringnewclusterswithexistingclustercenters.dot    true
20211027_Bildanalyse_V0.dot    true
20220303_location.dot    true
20220307_split_names.dot    true
20220309_filename_binner.dot    true
20220318_year_range.dot    true
20220322_zipcodes.dot    true
20220323_plot_clusters_scatterplot.dot    true
20220327_calculating_through_list.dot    true
20220328PikairosBasketPlayersMatching.dot    true
20220423_get_news_2levels.dot    true
20220707PikairosMachinelearningbasedonsignalsorsetsofdescriptors.dot    true
20220708PikairosCalculatepercentagebycolumn.dot    true
20220716PikairosHowtoconvertnormalizedtopredictions.dot    true
20220914PikairosRemovingallleadingzerosfromstring.dot    true
20220915PikairosAddingcolumnsintoonecolumn.dot    true
20220922BayesianClassifierCDPK1ClassificationSOLUTION.dot    true
20221007PikairosReplaceONLYfirstoccurrenceofawordinaspecificstringinacolumn.dot    true
20221111PikairosDividebyaRowvalueandMultiplybyaconstant.dot    true
20221124PikairosHowtofilterrowsbasedonalistoftermsusingtheCrossJoinerandRuleBasefilternodes.dot    true
20221207PikairosBayesianClassifierforCDPK1usingH20pluginandFingerprints.dot    true
20221226.dot    true
20221229Pikairoscalculateaveragevalueperhourfornonuniformlysampledtimedataseries.dot    true
20221230PikairosReplaceFirstDateofthemonthwithFirstDayofsamemonth.dot    true
20221230PikairosStringtoDateandTime.dot    true
20230103PikairosHowtocreatealiststartingfromamatrix.dot    true
20230112PikairosConvertDoubletoIntegerinStringFormatwithCommaandDecimalSeparators.dot    true
20230126PikairosMin-MaxNormalizationbasedonagroupofcolumns.dot    false
20230208PikairosComplicatedCountingProblem.dot    true
20230308_コドン.dot    true
20230406PikairosCompareandmatch2Columns.dot    true
20230410PikairosSplittingHTMLelementintorows.dot    true
20230423PikairosJustKNIMEItSeason2Challenge4SpreadYearlyValuesAcrossMonthsWithLoop.dot    true
20230423PikairosJustKNIMEItSeason2Challenge4SpreadYearlyValuesAcrossMonthsWithoutLoop.dot    true
20230424PikairosSimpleRegression.dot    false
20230426PikairosCrossJoiner.dot    true
20230515PikairosTableRowtoVariableLoopWithRuleEngine.dot    true
20230516PikairosConvertObjectCategoriesIntoBinaryFingerprints.dot    true
20230523PikairosConvertMatrixintoBinaryFingerprints.dot    true
20230531PikairosJustKNIMEItSeason2Challenge10CalculatingYTDandMTDforRestaurantYummy.dot    false
20230620PikairosCopyOneRowInMultipleRowsWithDelimiter.dot    true
20230704PikairosCompareColumnHeadersFrom2Tables.dot    true
20230819_Concatenate.dot    true
20230819_Excel_Read_Write.dot    true
20230819_GroupBy.dot    true
20230819_Joiner.dot    true
20230819_KNIME_First_Project.dot    true
20230819_RowFilter_Splitter.dot    true
20230819_XXtoYY.dot    true
20230821_StringManipulation.dot    true
20230822_MathFormula.dot    true
20230823_Sorter.dot    true
20230824_Pivoting.dot    true
20230826_Column_Rename_Filter_Resorter.dot    true
20230826_Unpivoting.dot    true
20230827_FlowVariable_DataTimeConfiguration_ExcelSheetAppender.dot    true
20230829_Loop.dot    true
20230903_CSVReaderWriter.dot    true
20230903_FileReader.dot    false
20230911_Transpose.dot    true
20230915_DateAndTimeDifference.dot    true
20230916_ExtractColumnHeader.dot    true
20230916_InsertColumnHeader.dot    true
20230916_ReferenceColumnFilter_Splitter.dot    true
20230916_RowID.dot    true
20230916_RuleEngine.dot    true
20230917_CellSplitter.dot    true
20230917_MissingValue.dot    true
20230917_ValueCounter_ConstantValueColumn.dot    true
20230918_CrossJoiner.dot    true
20230918_DateAndTime-BasedRowFilter.dot    true
20230918_DateAndTimeShift.dot    true
20230918_ExtractDateAndTimeFields.dot    true
20230919_CreateDirectory.dot    true
20230921PikairosJustKNIMEItSeason2Challenge26CalculatingSalesPerformance.dot    true
20230924_CreateTempDir.dot    true
20230929PikairosJustKNIMEItSeason2Challenge27ExploringWorldCupDatasets.dot    true
20231006PikairosJustKNIMEItSeason2Challenge28FunnelPlottingwithPlotly.dot    true
20231016ContourPlot(Plotly).dot    true
2024-Week1-PrepAir'sFlowCard.dot    true
2024-Week2-AveragePriceAnalysis.dot    true
2024-Week6-StaffIncomeTax.dot    true
210414_Olympic_Games_Medal.dot    true
21_EatingOut.dot    true
230919ZScoreHeatmapsforHighthroughputscreening.dot    true
24-MonthPeriodDetection.dot    false
240403searchforsimilarmolecules.dot    true
26354.dot    true
28878-time-date-variable-use.dot    true
28915-extract-calc-value-add-as-constant.dot    true
2datavisualisation.dot    true
2KafkaProducer.dot    true
2ReadingTextData.dot    true
2Scatter_deneme.dot    true
2WriteDatatoaFile.dot    true
30052-if-statement.dot    true
3007_Assignment.dot    true
311006_311045_Project1.dot    true
311006_311045_Project2.dot    false
311022-311036.dot    false
311022_311036.dot    false
311066_311077_Project1_UnSupervisedLearning.dot    true
311066_311077_Project2_SupervisedLearning.dot    true
311162_311171_Project1.dot    false
311162_311171_Project2.dot    true
31256-getting-time-stamp.dot    true
31485-looping-through-excel-sheets.dot    true
31501_regex_matcher.dot    true
31892-struggling-to-split-cell.dot    true
3decisiontreeclassification.dot    true
3KNIMEExcelCaseStudysolution.dot    true
3ModelDeploymentwithkafka.dot    true
3Reporting.dot    true
3RowsandColumFiltering.dot    true
3Tagging.dot    true
3_WC.dot    true
4.dot    true
41k-NearestNeighborswithk=4(WineData).dot    true
4CleaningandFiltering.dot    true
4DecisionTreeModel.dot    true
4FlowVariables.dot    false
4KNIME_project.dot    true
4modulZaytsev.dot    true
4NumbersStringsandRules.dot    true
4_Ash.dot    true
4_Final_Project_RH.dot    false
50143.dot    true
5Gaussiannaivebayesclassification.dot    true
6.dot    true
62695-appending-sheets.dot    true
6Aggregations.dot    true
6DocumentVector.dot    true
6SimpleRegressionTree.dot    true
6Switches.dot    true
7-tage-inzidenz_evolution_Berlin.dot    true
78264-Mixedtypesinonecolumn.dot    true
7JoinandConcatenate.dot    true
7LinearRegression.dot    true
7Visualizations.dot    true
7_Passes_JKISeason2-7.dot    true
81PracticalMachineLearningwithRChurnAnalysis(unbalanced).dot    true
82PracticalMachineLearningwithRChurnAnalysis(balancedwithSMOTE).dot    false
84_COLUMN-COMPARE_website-boosting.dot    true
8DecisionTreeModel.dot    true
8polynomialregression.dot    true
8TopicDetection.dot    true
9.dot    true
99-finalworkflow.dot    false
9RandomForestRegression.dot    true
aayaza_workflow.dot    true
aayaz_workflow21.dot    true
ABC_Analysis_Coefficient_of_Variability_Approach.dot    false
ABC_Analysis_Naive_Approach.dot    false
ACADEMIC_PERFORMANCE_2021.dot    false
Accessingcolumnsbypositionorbynameorbyvariable.dot    true
AccessingGitHubAPI.dot    true
Accountingaddcreditcolumn.dot    true
ACreditScoring.dot    false
AD-AnáliseDiagnóstica.dot    true
AdarshSingh_CreditScoreModel.dot    false
Adarsh_ChurnPredictionModel.dot    true
AddColumnNumber.dot    true
Addingclusterlabelsafterk-Meansclustering.dot    false
AddingMissingRecords.dot    true
AddLineChartToTable.dot    true
Addmissingmonthstodataset.dot    false
addrows.dot    true
Addseparatorafterevery2ndcharacter.dot    true
AdduporCountupbyGroup.dot    true
Addvariablestospecificcells.dot    true
AddZeroToDigitsForSorting.dot    true
ADI-Group-Workflow.dot    true
Aditya_creditscoremodel.dot    false
AdjustedR2Measure.dot    true
ADME-toberuninLiveDesign.dot    true
Admi.dot    true
AdvancedQueryBuilding.dot    true
AdventofCode-Day1-CalorieCounting.dot    true
AdventofCode-Day2-RockPaperScissors.dot    true
ADVNVAi_Facebook-ADVN.dot    true
ADVNVAi_get-data_HDD.dot    true
ADVNVAi_getdata_meemooAPI.dot    true
Adv_Trees_Chap3_Rule_Induction.dot    true
Adv_Trees_Chap6_PMML.dot    false
Adv_Tree_Chap4_Python_Script_Node.dot    true
Adv_Tree_Chap5_Random_Forest.dot    true
Adv_Tree_Chap6_DataReduction.dot    true
Adv_Tree_Chap6_Inspector.dot    true
AED_Multivariada.dot    true
AED_Univariada.dot    true
aflevering2.dot    true
aflevering3.dot    true
AgeGroupDistributedCleanData.dot    true
AgeGroupDistributedCleanData1.dot    true
Aggregatedata-StudentCancellingReasons-Post77160.dot    true
AggregateData.dot    true
Aggregatevaluesfrompreviousmonthandreadtheresultbacktocurrentmonth.dot    false
AggregationandDataBlendingLAB.dot    true
AggregatorAdvisor.dot    true
Airline.dot    true
AirlineCustomerSatisfaction.dot    true
Airport-2.dot    true
Airport-Carl-Tree.dot    true
AirTemp.dot    true
Air_02.dot    true
Air_05.dot    true
Air_Quality.dot    true
AjustingQuantitiestobeorderedtosuppliersMinimumorderingquantities.dot    false
Akhtar_et_al_Bacterial_FISH_Example_Workflow.dot    true
AllgemeinbildendeSchulen.dot    true
AllinOneRow.dot    true
Amazon_workflow_916(2).dot    true
Amazon_workflow_916.dot    true
AMIADemoProject.dot    true
AmritAnand.dot    false
AnaliticaPelis.dot    true
Analtyics_FlightTour_ML.dot    true
Analyse_des_indicateurs_de_l'égalité_femme-homme.dot    true
AnalyticsWorkflow-ScheduleDeployment.dot    true
AnalyticsWorkflow-ServiceDeployment.dot    true
AnalyticsWorkflow-TriggerDeployment.dot    true
AnalyzeApplyChurnPredictor.dot    true
AnalyzeDatabyTrainingaDecisionTreeClassifierforChurnPrediction.dot    true
AnalyzeDatabyTrainingak-MeansClusteringonLocationData.dot    true
AnalyzeDatabyTrainingaLinearRegressionmodelforHousePricePrediction.dot    true
AnalyzeParticles.dot    true
AnalyzingBLOBdatafromiTuneswebdataretrieval.dot    true
And_OR_Elseif.dot    true
Ankit_Bhardwaj.dot    false
Annotations_DuplicateFilter.dot    true
AnnouncementVolumes.dot    true
APIを使ってみる-GetRequest.dot    true
Appendcurrentmonthcolumn.dot    true
ApplyH2OaimodeltoBigDatawithKNIMEandSpark.dot    false
Approximatematchmapping.dot    true
App_store_wf.dot    false
AprendizajeSupervisado2.dot    true
apriori_1077.dot    true
ArbolAlexandraRamirez.dot    true
Arbol_decision.dot    true
arm_degerlendirme.dot    true
Array-ValuestoColumnswithoccurencecount.dot    true
AryanDevbrat_Credit_Scoring.dot    false
AshishUpadhyay_Knime.dot    false
Ash_2.dot    true
Ash_5.dot    true
Ash_Day1.dot    true
Ash_Day2.dot    true
Ash_project1Day1.dot    true
Ash_project1Day2.dot    true
Ash_project3.dot    true
assesment.dot    false
assesment1.dot    false
Assessment1(KhushiChaudhary-87).dot    false
assessment1.dot    false
AssessmentTask2.dot    false
Assigment1.dot    true
Assigment1Backup.dot    true
assignment1.dot    true
Assignment2,Question8.dot    true
Assignment2.dot    true
Assignment3-Question2C,5.dot    true
Assignment3Question7.dot    true
Assignment_12.dot    true
Assignment_2.dot    true
AssociationMining.dot    true
assoziationsanalyseBWM_WIM.dot    true
AsssesmentProjectCreditScoring.dot    false
AtemplatepatternforCumulativeCalculationsusingStandardNodeswithaRecursiveLoop.dot    false
AU5800_CalPassFail_DataCompare.dot    false
Aula03.dot    true
AustinRestaurant.dot    true
Autoincrementingnumberbasedonspecificcolumnvalue.dot    true
AutomateColumnCreateRenametoP1-P9-Adr.dot    true
AutomateColumnCreateRenametoP1-P9-v2.dot    true
AVANCEPROYECTOCLASE(KNIME).dot    true
AverageWindandAirflow.dot    true
Avinash_KNIME_MRA2_MBA.dot    true
Avinash_KNIME_project_MRA_2.dot    true
avocado'spricesimpleregression.dot    false
AyumithaYulianti_DataCleaningProject_SMKN7Jakarta.dot    true
BACKLOGHUB.dot    true
bankchurn.dot    false
Bankruptcy_Prediction.dot    true
BankTelemarketing.dot    true
Bank_Personal_Loan_Modelling-1(PCA).dot    true
Bank_Personal_Loan_Modelling-1.dot    true
Bank_Personal_Loan_Modelling-2(categorical).dot    true
BarChartQues.dot    true
Basic_example_of_Mahalanobis_distance_calculation.dot    true
Basic_operations_with_a_table.dot    true
Basic_Visualizations_with_Python_View_node.dot    true
BasketballCleaningHubversion.dot    true
BasketballCleaningHubversion_12.dot    true
Basketball_Hubversion_2.dot    true
BATD_aula2.dot    true
BDA_Capstone_UserClassifier.dot    true
BDDAProject_New.dot    false
BDDA_Mid_Term.dot    true
BD_PRUEBA1.dot    false
BD_tarea_Alvarado_Paz.dot    false
BENFORD.dot    true
BindingDB_Compound2Targets.dot    true
BindingDB_Target2Compounds.dot    true
Bing_Isochrone_(To_Share).dot    true
binning.dot    true
BIRT-Workflow-1-with-2-Input-Tables.dot    true
BIRT-Workflow-2-with-1-Input-Table.dot    true
BIRT_Report_Bioactivity_prediction.dot    true
Bivariate_Analysis_Visualization.dot    true
BLOB_PARSE.dot    false
Blog_-_Predictive_Nodes_in_KNIME.dot    true
BMM-2023-W2.dot    true
BMM-2023.dot    true
Bocquet_Mickael_1_workflow_KNIME_102023.dot    false
Bolum_8-Ders_39.dot    true
Boosted_trees_on_Titanic_dataset.dot    true
BradyDiff.dot    true
Breakpoint.dot    true
Breast_Cancer_Prediction_Production_Workflow.dot    true
Bringing_Things_Together_-_Exercise.dot    true
Building_a_creditscoring_model.dot    false
Building_A_Credit_Demo1.dot    false
Building_a_Predictive_Model.dot    true
Building_a_Sentiment_Analysis_Predictive_Model_-_Lexicon_Based_Approach.dot    true
Building_CNN_from_scratch_with_Keras_Layer_nodes.dot    true
Build_a_Simple_Classifier.dot    true
bulding_a_credit_card.dot    false
bulk_change_column_header.dot    true
Bulk_load_Excel_sheets_and_files_-_forum_question_(43934).dot    true
Bulten_Gazetecilihi_Churnalism.dot    true
Business_Insider_Markets.dot    true
C-H_bond_functionalization.dot    false
C04.dot    true
C10.dot    false
C24_Fraudulent_Email_Address_Detection.dot    false
C25_Detecting_the_Presence_of_Heart_Disease.dot    false
C27_Exploring_World_Cup_Datasets.dot    false
C28_Funnel_Plotting_with_Plotly.dot    true
c41_1_House_Prices_prediction.dot    false
c41_2_Titanic_Passengers_Prediction.dot    true
c62_1_get_gold_price_data.dot    true
CA2_(Group).dot    true
Cabana_Santillan_Knime.dot    true
Cacellation_L_POC_accounts.dot    true
Cafe.dot    true
CalculadoraRDKitDescriptores.dot    true
Calculate_Area.dot    true
Calculate_date_difference_between_each_row_of_CarID.dot    true
Calculate_number_of_weekdays_and_weekends_of_customer_stay.dot    true
Calculate_period_new_or_lost_customer.dot    true
Calculate_Rate_of_Increase.dot    true
Calculate_Totals_(Multiple_Files).dot    false
Calculate_week_start_and_end.dot    true
Calculating_Sales_Performance.dot    true
calculation.dot    true
calculoSimilitudCDK.dot    true
Calendar_Creation.dot    true
CallCenterProject.dot    true
Call_Workflow_Example.dot    true
cambio_de_mes_en_una_celda.dot    true
Cancer_data.dot    true
CarMax_Prediction_Read_in_Data_and_Clean_Data.dot    true
carsells.dot    true
Car_Analysis_Cross_Validation_Un_Analista_Peruano_Init.dot    false
car_data_with_without.dot    true
Car_Price_Prediction.dot    true
car_sales.dot    true
casanissei.dot    false
CASE-SWITCH-EXAMPLE.dot    false
Case01-Mapping_and_Analyzing_Population_Density_Pattern_in_Baton_Rouge.dot    false
Case02A1-Geocoding_Hospitals_and_Estimating_Euclidean_and_Manhattan_Distances.dot    false
Case02A2-Estimating_and_Comparing_Distances_by_Google_OSRM_and_Road_Network.dot    true
Case02B-Analyzing_Distance_Decay_Behavior_for_Hospitalization_in_Florida.dot    true
Case03B-Area-Based_Interpolations_of_Population_in_Baton_Rouge.dot    false
Case03C-Detecting_Spatiotemporal_Crime_Hotspots_in_Baton_Rouge.dot    false
Case04A-Defining_Service_Areas_of_Acute_Hospitals_in_Baton_Rouge.dot    false
Case04B1-_Delineating_Hospital_Service_Areas_by_the_Refined_Dartmouth_Method.dot    true
Case05A-Measuring_Accessibility_of_Primary_Care_Physicians_in_Baton_Rouge.dot    false
Case05B-Implementing_the_2SVCA_Method_for_Telehealth_Accessibility.dot    false
Case06A-Function_Fittings_for_Monocentric_Models_at_the_Census_Tract_Level.dot    true
Case06C-Function_Fittings_for_Monocentric_Models_at_the_Township_Level.dot    false
Case07-PCA_FA_CA_and_application_in_Social_Area_Analysis.dot    false
Case08B-Detecting_Colocation_between_Crime_Incidents_and_Facilities.dot    false
Case09A-One_Level_Spatial_Clustering.dot    true
Case09B-Calibrating_Clustering_Indicators_WTVR_and_Compactness.dot    false
Case11B2-Location-Allocation_Analysis_of_Hospitals-Part_2_location-allocation.dot    false
Case14A-Spatiotemporal_Big_Data_Analytic-Rebuilding_Taxi_Trajectory.dot    false
Case14B-Spatiotemporal_Big_Data_Analytic-Aggregating_Taxi_Trajectory_between_Grids.dot    false
Case_3_DC_Selection.dot    true
Case_3_DC_Selection_Without_Outliers.dot    true
Case_Study_2.dot    true
CAS_Applied_Data_Analytics_-_Wiederholer_in_Zahlen_und_Prozent.dot    true
CAS_Applied_Data_Analytics_-__Buchung_Tage_vor_Abreise.dot    true
Categorical_Autocorrelation.dot    true
Categorizing_Notes.dot    true
Category_to_Number.dot    true
CC_Scoring.dot    false
CDC_cancer_data.dot    true
cdf_example.dot    true
CDK_in_javasnippet.dot    true
Cell_Splitter_by_Position_Using_Variables.dot    true
Cell_Splitter_Multiple_Delimiters.dot    true
Ch21.dot    true
Challange_19.dot    true
Challange_21.dot    true
Challange_23.dot    true
Challenge-04.dot    true
challenge-3.dot    true
Challenge-5justknimeit5.dot    false
Challenge01_-_ComparingExchangeRates.dot    true
Challenge02_-_SegmentationofCreditCardUsers.dot    true
Challenge04.dot    false
Challenge04SpreadYearlyValuesAcrossMonths.dot    true
Challenge04_-_SpreadYearlyValuesAcrossMonths.dot    true
Challenge05.dot    true
Challenge05RankCountriesbyAirQualityandWaterPollution.dot    true
Challenge1-KeepMargeSimpson.dot    true
Challenge10.dot    true
Challenge11_-_MeanTimetoCloseaTicket.dot    true
Challenge13_-_OnsiteandOnlineTransactions.dot    true
Challenge14-RemovingNoisefromData.dot    false
Challenge14RemovingNoisefromData.dot    false
Challenge14_-_RemovingNoisefromData.dot    false
Challenge15-ExtractingaTablefromaPDF.dot    false
Challenge15ExtractingaTablefromaPDF.dot    false
Challenge15_-_ExtractingaTablefromaPDF.dot    true
Challenge17HousingMarketMadness.dot    false
Challenge18-CategorizingNotes.dot    false
Challenge19-EmployeeSkills.dot    true
Challenge19_-_EmployeeSkills.dot    true
Challenge19_2022_skills.dot    true
Challenge20-PatientNetworkDays.dot    false
challenge20220209.dot    true
challenge20220216.dot    true
challenge20220223.dot    true
Challenge21-EatingOut.dot    true
Challenge21EatingOut.dot    true
Challenge21_-_EatingOut.dot    true
Challenge23-ChurningProblem-Solution.dot    true
Challenge23-ModellingChurnPredictions.dot    true
Challenge23.dot    true
Challenge23ModelingChurnPredictions-Part1.dot    true
Challenge28-LeftTriangleStarPattern.dot    true
Challenge28.dot    true
Challenge28LeftTriangleStarPattern.dot    true
Challenge28_-_LeftTriangleStarPattern.dot    true
Challenge3-CDCCancerData.dot    true
Challenge3-CDCCancerDataAV.dot    true
Challenge3-justknimeit-3.dot    true
Challenge32-ChangeStructureofanExcelFile.dot    true
Challenge32ChangeStructureofanExcelFile.dot    true
Challenge32_-_ChangeStructureofanExcelFile.dot    true
Challenge33-MedicalProcedurePrices.dot    true
Challenge33MedicalProcedurePrices.dot    false
Challenge34-WordScramble.dot    true
Challenge36-ImplementingCustomTimeAlignment.dot    false
Challenge37-TextDeduplication.dot    true
Challenge37TextDeduplication.dot    true
Challenge3_-_CDCCancerData.dot    true
Challenge3_2022_cancer.dot    true
Challenge3_CDCCanerData.dot    true
Challenge4-DaysWithPriceChanges.dot    true
Challenge4-justknimeit-4.dot    true
Challenge4.dot    true
Challenge4_-_DayswithPriceChanges.dot    true
Challenge4_-_Days_With_Price_Changes.dot    true
challenge4_2022_price_changes.dot    true
Challenge5-DatetoFiscalYear-Solution.dot    true
Challenge5.dot    true
Challenge5_-_DatetoFiscalYear.dot    true
Challenge5_-_Date_to_Fiscal_Year.dot    false
challenge5_contract_dates.dot    false
Challenge5_fiscalyear.dot    true
Challenge6-justknimeit6.dot    true
Challenge6_2022_news_survey.dot    true
Challenge9-SimpleAnonymization.dot    true
Challenge_01_-_Comparing_Exchange_Rates.dot    true
Challenge_19_Just_Knime_It.dot    true
Challenge_2.dot    false
Challenge_20_Patient_Network_Days.dot    false
Challenge_21_Eating_Out.dot    true
Change_date_format_to_dd-mm-yyyy.dot    true
Change_date_from_yyyyMM_to_dd_MMMM_yyyy.dot    true
Change_Strings_to_Integer_Numbers_for_questionnaire.dot    false
Change_structure_of_an_excel_file.dot    true
Change_Weekends_To_Monday.dot    true
Changing_Names_of_Multiple_Files.dot    true
Changing_Names_of_Multiple_Files_rev_1.dot    true
Changing_Names_of_Multiple_Files_rev_2.dot    true
Changing_value_after_certain_age.dot    true
channel_correlation.dot    true
Charts_and_Spreadsheets.dot    true
Chat_GPT.dot    true
Checar_Precos_de_Site.dot    true
Check_Daylight_Saving_when_modifying_Time_Zone.dot    true
Check_Joins_-_remove_extra_blanks.dot    false
Cheminformatics.dot    false
Chemistry_External_Tool_Node_Use-cases.dot    true
Chunking_Invoices.dot    true
churnprediction.dot    true
ChurnPrediction2.dot    true
churn_deployment.dot    true
Churn_Prediction.dot    true
Churn_Prediction_Deployment.dot    true
CIS575_Reseach_Project.dot    true
ciullajnAggregationandDataBlendingCustomData.dot    true
ciullajnDataCleaningCustomData.dot    true
ciullajnDateandTimeandDatabaseCustomData.dot    true
ciullajn_BringingThingsTogether_CustomData.dot    true
